mineral_name,element,count,chem
Bergslagite,O,5,CaBe(As^5+^O_4_)(OH)
Berlinite,Al,1,AlPO_4_
Berlinite,O,4,AlPO_4_
Berlinite,P,1,AlPO_4_
Bermanite,H,10,Mn^2+^Mn^3+^_2_(PO_4_)_2_(OH)_2_·4H_2_O
Bermanite,Mn,3,Mn^2+^Mn^3+^_2_(PO_4_)_2_(OH)_2_·4H_2_O
Bermanite,O,14,Mn^2+^Mn^3+^_2_(PO_4_)_2_(OH)_2_·4H_2_O
Bermanite,P,2,Mn^2+^Mn^3+^_2_(PO_4_)_2_(OH)_2_·4H_2_O
Bernalite,Fe,1,Fe^3+^(OH)_3_
Bernalite,H,3,Fe^3+^(OH)_3_
Bernalite,O,3,Fe^3+^(OH)_3_
Bernardite,As,5,Tl^1+^As^3+^_5_S^2-^_8_
Bernardite,S,8,Tl^1+^As^3+^_5_S^2-^_8_
Bernardite,Tl,1,Tl^1+^As^3+^_5_S^2-^_8_
Berndtite,S,2,SnS_2_
Berndtite,Sn,1,SnS_2_
Berryite,Ag,2,Cu_3_Ag_2_Pb_3_Bi_7_S_16_
Berryite,Bi,7,Cu_3_Ag_2_Pb_3_Bi_7_S_16_
Berryite,Cu,3,Cu_3_Ag_2_Pb_3_Bi_7_S_16_
Berryite,Pb,3,Cu_3_Ag_2_Pb_3_Bi_7_S_16_
Berryite,S,16,Cu_3_Ag_2_Pb_3_Bi_7_S_16_
Berthierine,Al,1.9999999999999991,"(Fe^2+^,Fe^3+^,Al)_3_(Si,Al)_2_O_5_(OH)_4_"
Berthierine,Fe,1.999999999999998,"(Fe^2+^,Fe^3+^,Al)_3_(Si,Al)_2_O_5_(OH)_4_"
Berthierine,H,4,"(Fe^2+^,Fe^3+^,Al)_3_(Si,Al)_2_O_5_(OH)_4_"
Berthierine,O,9,"(Fe^2+^,Fe^3+^,Al)_3_(Si,Al)_2_O_5_(OH)_4_"
Berthierine,Si,1,"(Fe^2+^,Fe^3+^,Al)_3_(Si,Al)_2_O_5_(OH)_4_"
Berthierite,Fe,1,Fe^2+^Sb^3+^_2_S^2-^_4_
Berthierite,S,4,Fe^2+^Sb^3+^_2_S^2-^_4_
Berthierite,Sb,2,Fe^2+^Sb^3+^_2_S^2-^_4_
Bertossaite,Al,4,Li_2_CaAl_4_(PO_4_)_4_(OH)_4_
Bertossaite,Ca,1,Li_2_CaAl_4_(PO_4_)_4_(OH)_4_
Bertossaite,H,4,Li_2_CaAl_4_(PO_4_)_4_(OH)_4_
Bertossaite,Li,2,Li_2_CaAl_4_(PO_4_)_4_(OH)_4_
Bertossaite,O,20,Li_2_CaAl_4_(PO_4_)_4_(OH)_4_
Bertossaite,P,4,Li_2_CaAl_4_(PO_4_)_4_(OH)_4_
Bertrandite,Be,4,Be_4_Si_2_O_7_(OH)_2_
Bertrandite,H,2,Be_4_Si_2_O_7_(OH)_2_
Bertrandite,O,9,Be_4_Si_2_O_7_(OH)_2_
Bertrandite,Si,2,Be_4_Si_2_O_7_(OH)_2_
Beryl,Al,2,Be_3_Al_2_Si_6_O_18_
Beryl,Be,3,Be_3_Al_2_Si_6_O_18_
Beryl,O,18,Be_3_Al_2_Si_6_O_18_
Beryl,Si,6,Be_3_Al_2_Si_6_O_18_
Beryllite,Be,3,Be_3_SiO_4_(OH)_2_·H_2_O
Beryllite,H,4,Be_3_SiO_4_(OH)_2_·H_2_O
Beryllite,O,7,Be_3_SiO_4_(OH)_2_·H_2_O
Beryllite,Si,1,Be_3_SiO_4_(OH)_2_·H_2_O
Beryllonite,Be,1,NaBePO_4_
Beryllonite,Na,1,NaBePO_4_
Beryllonite,O,4,NaBePO_4_
Beryllonite,P,1,NaBePO_4_
Berzeliite,As,3,NaCa_2_Mg_2_(As^5+^O_4_)_3_
Berzeliite,Ca,2,NaCa_2_Mg_2_(As^5+^O_4_)_3_
Berzeliite,Mg,2,NaCa_2_Mg_2_(As^5+^O_4_)_3_
Berzeliite,Na,1,NaCa_2_Mg_2_(As^5+^O_4_)_3_
Berzeliite,O,12,NaCa_2_Mg_2_(As^5+^O_4_)_3_
Beshtauite,H,12,(N^3-^H_4_)_2_(U^6+^O_2_)(S^6+^O_4_)_2_·2H_2_O
Beshtauite,N,2,(N^3-^H_4_)_2_(U^6+^O_2_)(S^6+^O_4_)_2_·2H_2_O
Beshtauite,O,12,(N^3-^H_4_)_2_(U^6+^O_2_)(S^6+^O_4_)_2_·2H_2_O
Beshtauite,S,2,(N^3-^H_4_)_2_(U^6+^O_2_)(S^6+^O_4_)_2_·2H_2_O
Beshtauite,U,1,(N^3-^H_4_)_2_(U^6+^O_2_)(S^6+^O_4_)_2_·2H_2_O
Betekhtinite,Cu,10.5,"(Cu,Fe)_21_Pb_2_S_15_"
Betekhtinite,Fe,10.5,"(Cu,Fe)_21_Pb_2_S_15_"
Betekhtinite,Pb,2,"(Cu,Fe)_21_Pb_2_S_15_"
Betekhtinite,S,15,"(Cu,Fe)_21_Pb_2_S_15_"
Betpakdalite-CaCa,As,2,[Ca_2_(H_2_O)_17_Ca(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_36_(OH)]
Betpakdalite-CaCa,Ca,3,[Ca_2_(H_2_O)_17_Ca(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_36_(OH)]
Betpakdalite-CaCa,Fe,3,[Ca_2_(H_2_O)_17_Ca(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_36_(OH)]
Betpakdalite-CaCa,H,47,[Ca_2_(H_2_O)_17_Ca(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_36_(OH)]
Betpakdalite-CaCa,Mo,8,[Ca_2_(H_2_O)_17_Ca(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_36_(OH)]
Betpakdalite-CaCa,O,60,[Ca_2_(H_2_O)_17_Ca(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_36_(OH)]
Betpakdalite-CaMg,As,2,[Ca_2_(H_2_O)_17_Mg(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_36_(OH)]
Betpakdalite-CaMg,Ca,2,[Ca_2_(H_2_O)_17_Mg(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_36_(OH)]
Betpakdalite-CaMg,Fe,3,[Ca_2_(H_2_O)_17_Mg(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_36_(OH)]
Betpakdalite-CaMg,H,47,[Ca_2_(H_2_O)_17_Mg(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_36_(OH)]
Betpakdalite-CaMg,Mg,1,[Ca_2_(H_2_O)_17_Mg(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_36_(OH)]
Betpakdalite-CaMg,Mo,8,[Ca_2_(H_2_O)_17_Mg(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_36_(OH)]
Betpakdalite-CaMg,O,60,[Ca_2_(H_2_O)_17_Mg(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_36_(OH)]
Betpakdalite-NaCa,As,2,[Na_2_(H_2_O)_17_Ca(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_34_(OH)_3_]
Betpakdalite-NaCa,Ca,1,[Na_2_(H_2_O)_17_Ca(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_34_(OH)_3_]
Betpakdalite-NaCa,Fe,3,[Na_2_(H_2_O)_17_Ca(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_34_(OH)_3_]
Betpakdalite-NaCa,H,49,[Na_2_(H_2_O)_17_Ca(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_34_(OH)_3_]
Betpakdalite-NaCa,Mo,8,[Na_2_(H_2_O)_17_Ca(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_34_(OH)_3_]
Betpakdalite-NaCa,Na,2,[Na_2_(H_2_O)_17_Ca(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_34_(OH)_3_]
Betpakdalite-NaCa,O,60,[Na_2_(H_2_O)_17_Ca(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_34_(OH)_3_]
Betpakdalite-NaNa,As,2,[Na_2_(H_2_O)_16_Na(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_33_(OH)_4_]
Betpakdalite-NaNa,Fe,3,[Na_2_(H_2_O)_16_Na(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_33_(OH)_4_]
Betpakdalite-NaNa,H,48,[Na_2_(H_2_O)_16_Na(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_33_(OH)_4_]
Betpakdalite-NaNa,Mo,8,[Na_2_(H_2_O)_16_Na(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_33_(OH)_4_]
Betpakdalite-NaNa,Na,3,[Na_2_(H_2_O)_16_Na(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_33_(OH)_4_]
Betpakdalite-NaNa,O,59,[Na_2_(H_2_O)_16_Na(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_33_(OH)_4_]
Bettertonite,Al,6,Al_6_(As^5+^O_4_)_3_(OH)_9_·16H_2_O
Bettertonite,As,3,Al_6_(As^5+^O_4_)_3_(OH)_9_·16H_2_O
Bettertonite,H,41,Al_6_(As^5+^O_4_)_3_(OH)_9_·16H_2_O
Bettertonite,O,37,Al_6_(As^5+^O_4_)_3_(OH)_9_·16H_2_O
Beudantite,As,1,Pb^2+^Fe^3+^_3_(As^5+^O_4_)(S^6+^O_4_)(OH)_6_
Beudantite,Fe,3,Pb^2+^Fe^3+^_3_(As^5+^O_4_)(S^6+^O_4_)(OH)_6_
Beudantite,H,6,Pb^2+^Fe^3+^_3_(As^5+^O_4_)(S^6+^O_4_)(OH)_6_
Beudantite,O,14,Pb^2+^Fe^3+^_3_(As^5+^O_4_)(S^6+^O_4_)(OH)_6_
Beudantite,Pb,1,Pb^2+^Fe^3+^_3_(As^5+^O_4_)(S^6+^O_4_)(OH)_6_
Beudantite,S,1,Pb^2+^Fe^3+^_3_(As^5+^O_4_)(S^6+^O_4_)(OH)_6_
Beusite,Mn,3,Mn^2+^Mn^2+^_2_(P^5+^O_4_)_2_
Beusite,O,8,Mn^2+^Mn^2+^_2_(P^5+^O_4_)_2_
Beusite,P,2,Mn^2+^Mn^2+^_2_(P^5+^O_4_)_2_
Beusite-(Ca),Ca,1,CaMn^2+^_2_(PO_4_)_2_
Beusite-(Ca),Mn,2,CaMn^2+^_2_(PO_4_)_2_
Beusite-(Ca),O,8,CaMn^2+^_2_(PO_4_)_2_
Beusite-(Ca),P,2,CaMn^2+^_2_(PO_4_)_2_
Beyerite,Bi,2,CaBi_2_O_2_(CO_3_)_2_
Beyerite,C,2,CaBi_2_O_2_(CO_3_)_2_
Beyerite,Ca,1,CaBi_2_O_2_(CO_3_)_2_
Beyerite,O,8,CaBi_2_O_2_(CO_3_)_2_
Bezsmertnovite,Ag,2,"(Au,Ag)_4_Cu(Te,Pb)"
Bezsmertnovite,Au,2,"(Au,Ag)_4_Cu(Te,Pb)"
Bezsmertnovite,Cu,1,"(Au,Ag)_4_Cu(Te,Pb)"
Bezsmertnovite,Pb,0.5,"(Au,Ag)_4_Cu(Te,Pb)"
Bezsmertnovite,Te,0.5,"(Au,Ag)_4_Cu(Te,Pb)"
Bianchite,H,12,Zn^2+^S^6+^O_4_·6H_2_O
Bianchite,O,10,Zn^2+^S^6+^O_4_·6H_2_O
Bianchite,S,1,Zn^2+^S^6+^O_4_·6H_2_O
Bianchite,Zn,1,Zn^2+^S^6+^O_4_·6H_2_O
Bicchulite,Al,2,Ca_2_Al_2_SiO_6_(OH)_2_
Bicchulite,Ca,2,Ca_2_Al_2_SiO_6_(OH)_2_
Bicchulite,H,2,Ca_2_Al_2_SiO_6_(OH)_2_
Bicchulite,O,8,Ca_2_Al_2_SiO_6_(OH)_2_
Bicchulite,Si,1,Ca_2_Al_2_SiO_6_(OH)_2_
Bideauxite,Ag,1,AgPb_2_F_2_Cl_3_
Bideauxite,Cl,3,AgPb_2_F_2_Cl_3_
Bideauxite,F,2,AgPb_2_F_2_Cl_3_
Bideauxite,Pb,2,AgPb_2_F_2_Cl_3_
Bieberite,Co,1,Co^2+^S^6+^O_4_·7H_2_O
Bieberite,H,14,Co^2+^S^6+^O_4_·7H_2_O
Bieberite,O,11,Co^2+^S^6+^O_4_·7H_2_O
Bieberite,S,1,Co^2+^S^6+^O_4_·7H_2_O
Biehlite,Mo,1,Sb^3+^_2_Mo^6+^O_6_
Biehlite,O,6,Sb^3+^_2_Mo^6+^O_6_
Biehlite,Sb,2,Sb^3+^_2_Mo^6+^O_6_
Bigcreekite,Ba,1,BaSi_2_O_5_·4H_2_O
Bigcreekite,H,8,BaSi_2_O_5_·4H_2_O
Bigcreekite,O,9,BaSi_2_O_5_·4H_2_O
Bigcreekite,Si,2,BaSi_2_O_5_·4H_2_O
Bijvoetite-(Y),C,16,Y_8_(UO_2_)_16_O_8_(CO_3_)_16_(OH)_8_·39H_2_O
Bijvoetite-(Y),H,86,Y_8_(UO_2_)_16_O_8_(CO_3_)_16_(OH)_8_·39H_2_O
Bijvoetite-(Y),O,135,Y_8_(UO_2_)_16_O_8_(CO_3_)_16_(OH)_8_·39H_2_O
Bijvoetite-(Y),U,16,Y_8_(UO_2_)_16_O_8_(CO_3_)_16_(OH)_8_·39H_2_O
Bijvoetite-(Y),Y,8,Y_8_(UO_2_)_16_O_8_(CO_3_)_16_(OH)_8_·39H_2_O
Bikitaite,Al,1,LiAlSi_2_O_6_·H_2_O
Bikitaite,H,2,LiAlSi_2_O_6_·H_2_O
Bikitaite,Li,1,LiAlSi_2_O_6_·H_2_O
Bikitaite,O,7,LiAlSi_2_O_6_·H_2_O
Bikitaite,Si,2,LiAlSi_2_O_6_·H_2_O
Bilibinskite,Au,3,PbAu_3_Cu_2_Te_2_
Bilibinskite,Cu,2,PbAu_3_Cu_2_Te_2_
Bilibinskite,Pb,1,PbAu_3_Cu_2_Te_2_
Bilibinskite,Te,2,PbAu_3_Cu_2_Te_2_
Bilinite,Fe,3,Fe^2+^Fe^3+^_2_(S^6+^O_4_)_4_·22H_2_O
Bilinite,H,44,Fe^2+^Fe^3+^_2_(S^6+^O_4_)_4_·22H_2_O
Bilinite,O,38,Fe^2+^Fe^3+^_2_(S^6+^O_4_)_4_·22H_2_O
Bilinite,S,4,Fe^2+^Fe^3+^_2_(S^6+^O_4_)_4_·22H_2_O
Billietite,Ba,1,Ba(UO_2_)_6_O_4_(OH)_6_·8H_2_O
Billietite,H,22,Ba(UO_2_)_6_O_4_(OH)_6_·8H_2_O
Billietite,O,30,Ba(UO_2_)_6_O_4_(OH)_6_·8H_2_O
Billietite,U,6,Ba(UO_2_)_6_O_4_(OH)_6_·8H_2_O
Billingsleyite,Ag,7,Ag_7_AsS_6_
Billingsleyite,As,1,Ag_7_AsS_6_
Billingsleyite,S,6,Ag_7_AsS_6_
Bindheimite,O,7,Pb_2_Sb^5+^_2_O_7_
Bindheimite,Pb,2,Pb_2_Sb^5+^_2_O_7_
Bindheimite,Sb,2,Pb_2_Sb^5+^_2_O_7_
Biphosphammite,H,6,H_2_(N^3-^H_4_)PO_4_
Biphosphammite,N,1,H_2_(N^3-^H_4_)PO_4_
Biphosphammite,O,4,H_2_(N^3-^H_4_)PO_4_
Biphosphammite,P,1,H_2_(N^3-^H_4_)PO_4_
Biraite-(Ce),C,1,Ce_2_Fe^2+^Si_2_O_7_(CO_3_)
Biraite-(Ce),Ce,2,Ce_2_Fe^2+^Si_2_O_7_(CO_3_)
Biraite-(Ce),Fe,1,Ce_2_Fe^2+^Si_2_O_7_(CO_3_)
Biraite-(Ce),O,10,Ce_2_Fe^2+^Si_2_O_7_(CO_3_)
Biraite-(Ce),Si,2,Ce_2_Fe^2+^Si_2_O_7_(CO_3_)
Birchite,Cd,2,Cd^2+^_2_Cu^2+^_2_(P^5+^O_4_)_2_S^6+^O_4_·5H_2_O
Birchite,Cu,2,Cd^2+^_2_Cu^2+^_2_(P^5+^O_4_)_2_S^6+^O_4_·5H_2_O
Birchite,H,10,Cd^2+^_2_Cu^2+^_2_(P^5+^O_4_)_2_S^6+^O_4_·5H_2_O
Birchite,O,17,Cd^2+^_2_Cu^2+^_2_(P^5+^O_4_)_2_S^6+^O_4_·5H_2_O
Birchite,P,2,Cd^2+^_2_Cu^2+^_2_(P^5+^O_4_)_2_S^6+^O_4_·5H_2_O
Birchite,S,1,Cd^2+^_2_Cu^2+^_2_(P^5+^O_4_)_2_S^6+^O_4_·5H_2_O
Biringuccite,B,5,Na_2_B_5_O_8_(OH)·H_2_O
Biringuccite,H,3,Na_2_B_5_O_8_(OH)·H_2_O
Biringuccite,Na,2,Na_2_B_5_O_8_(OH)·H_2_O
Biringuccite,O,10,Na_2_B_5_O_8_(OH)·H_2_O
Birnessite,H,3,"(Na,Ca,K)_0.6_(Mn^4+^,Mn^3+^)_2_O_4_·1.5H_2_O"
Birnessite,Mn,2,"(Na,Ca,K)_0.6_(Mn^4+^,Mn^3+^)_2_O_4_·1.5H_2_O"
Birnessite,O,5.5,"(Na,Ca,K)_0.6_(Mn^4+^,Mn^3+^)_2_O_4_·1.5H_2_O"
Birunite,C,8,Ca_18_(SiO_3_)_8.5_(CO_3_)_8.5_SO_4_·15H_2_O
Birunite,Ca,18,Ca_18_(SiO_3_)_8.5_(CO_3_)_8.5_SO_4_·15H_2_O
Birunite,H,30,Ca_18_(SiO_3_)_8.5_(CO_3_)_8.5_SO_4_·15H_2_O
Birunite,O,67,Ca_18_(SiO_3_)_8.5_(CO_3_)_8.5_SO_4_·15H_2_O
Birunite,S,1,Ca_18_(SiO_3_)_8.5_(CO_3_)_8.5_SO_4_·15H_2_O
Birunite,Si,8,Ca_18_(SiO_3_)_8.5_(CO_3_)_8.5_SO_4_·15H_2_O
Bischofite,Cl,2,MgCl_2_·6H_2_O
Bischofite,H,12,MgCl_2_·6H_2_O
Bischofite,Mg,1,MgCl_2_·6H_2_O
Bischofite,O,6,MgCl_2_·6H_2_O
Bismite,Bi,2,Bi_2_O_3_
Bismite,O,3,Bi_2_O_3_
Bismoclite,Bi,1,BiOCl
Bismoclite,Cl,1,BiOCl
Bismoclite,O,1,BiOCl
Bismuth,Bi,1,Bi
Bismuthinite,Bi,2,Bi_2_S_3_
Bismuthinite,S,3,Bi_2_S_3_
Bismutite,Bi,2,Bi_2_O_2_(CO_3_)
Bismutite,C,1,Bi_2_O_2_(CO_3_)
Bismutite,O,5,Bi_2_O_2_(CO_3_)
Bismutocolumbite,Bi,1,Bi^3+^Nb^5+^O_4_
Bismutocolumbite,Nb,1,Bi^3+^Nb^5+^O_4_
Bismutocolumbite,O,4,Bi^3+^Nb^5+^O_4_
Bismutoferrite,Bi,1,Fe^3+^_2_Bi(SiO_4_)_2_(OH)
Bismutoferrite,Fe,2,Fe^3+^_2_Bi(SiO_4_)_2_(OH)
Bismutoferrite,H,1,Fe^3+^_2_Bi(SiO_4_)_2_(OH)
Bismutoferrite,O,9,Fe^3+^_2_Bi(SiO_4_)_2_(OH)
Bismutoferrite,Si,2,Fe^3+^_2_Bi(SiO_4_)_2_(OH)
Bismutohauchecornite,Bi,2,Ni_9_Bi_2_S_8_
Bismutohauchecornite,Ni,9,Ni_9_Bi_2_S_8_
Bismutohauchecornite,S,8,Ni_9_Bi_2_S_8_
Bismutostibiconite,Bi,1,"(Bi^3+^,Fe^3+^,[box])_2_Sb^5+^_2_O_7_"
Bismutostibiconite,Fe,1,"(Bi^3+^,Fe^3+^,[box])_2_Sb^5+^_2_O_7_"
Bismutostibiconite,O,7,"(Bi^3+^,Fe^3+^,[box])_2_Sb^5+^_2_O_7_"
Bismutostibiconite,Sb,2,"(Bi^3+^,Fe^3+^,[box])_2_Sb^5+^_2_O_7_"
Bismutotantalite,Bi,1,Bi^3+^Ta^5+^O_4_
Bismutotantalite,O,4,Bi^3+^Ta^5+^O_4_
Bismutotantalite,Ta,1,Bi^3+^Ta^5+^O_4_
Bitikleite,Al,3,Ca_3_Sn^4+^Sb^5+^Al_3_O_12_
Bitikleite,Ca,3,Ca_3_Sn^4+^Sb^5+^Al_3_O_12_
Bitikleite,O,12,Ca_3_Sn^4+^Sb^5+^Al_3_O_12_
Bitikleite,Sb,1,Ca_3_Sn^4+^Sb^5+^Al_3_O_12_
Bitikleite,Sn,1,Ca_3_Sn^4+^Sb^5+^Al_3_O_12_
Bityite,Al,3,CaLiAl_2_(Si_2_BeAl)O_10_(OH)_2_
Bityite,Be,1,CaLiAl_2_(Si_2_BeAl)O_10_(OH)_2_
Bityite,Ca,1,CaLiAl_2_(Si_2_BeAl)O_10_(OH)_2_
Bityite,H,2,CaLiAl_2_(Si_2_BeAl)O_10_(OH)_2_
Bityite,Li,1,CaLiAl_2_(Si_2_BeAl)O_10_(OH)_2_
Bityite,O,12,CaLiAl_2_(Si_2_BeAl)O_10_(OH)_2_
Bityite,Si,2,CaLiAl_2_(Si_2_BeAl)O_10_(OH)_2_
Bixbyite,Mn,2,Mn^3+^_2_O_3_
Bixbyite,O,3,Mn^3+^_2_O_3_
Bjarebyite,Al,2,BaMn^2+^_2_Al_2_(PO_4_)_3_(OH)_3_
Bjarebyite,Ba,1,BaMn^2+^_2_Al_2_(PO_4_)_3_(OH)_3_
Bjarebyite,H,3,BaMn^2+^_2_Al_2_(PO_4_)_3_(OH)_3_
Bjarebyite,Mn,2,BaMn^2+^_2_Al_2_(PO_4_)_3_(OH)_3_
Bjarebyite,O,15,BaMn^2+^_2_Al_2_(PO_4_)_3_(OH)_3_
Bjarebyite,P,3,BaMn^2+^_2_Al_2_(PO_4_)_3_(OH)_3_
Blakeite,Fe,2,Fe^3+^_2_(Te^4+^O_3_)_3_
Blakeite,O,9,Fe^3+^_2_(Te^4+^O_3_)_3_
Blakeite,Te,3,Fe^3+^_2_(Te^4+^O_3_)_3_
Blatonite,C,1,UO_2_CO_3_·H_2_O
Blatonite,H,2,UO_2_CO_3_·H_2_O
Blatonite,O,6,UO_2_CO_3_·H_2_O
Blatonite,U,1,UO_2_CO_3_·H_2_O
Blatterite,B,16,Sb^5+^_3_Mn^3+^_9_Mn^2+^_35_(BO_3_)_16_O_32_
Blatterite,Mn,44,Sb^5+^_3_Mn^3+^_9_Mn^2+^_35_(BO_3_)_16_O_32_
Blatterite,O,80,Sb^5+^_3_Mn^3+^_9_Mn^2+^_35_(BO_3_)_16_O_32_
Blatterite,Sb,3,Sb^5+^_3_Mn^3+^_9_Mn^2+^_35_(BO_3_)_16_O_32_
Bleasdaleite,Bi,0.5,"Ca_2_Cu^2+^_5_(Bi^3+^,Cu^2+^)(P^5+^O_4_)_4_(H_2_O,OH,Cl)_13_"
Bleasdaleite,Ca,2,"Ca_2_Cu^2+^_5_(Bi^3+^,Cu^2+^)(P^5+^O_4_)_4_(H_2_O,OH,Cl)_13_"
Bleasdaleite,Cl,4.33333333333333,"Ca_2_Cu^2+^_5_(Bi^3+^,Cu^2+^)(P^5+^O_4_)_4_(H_2_O,OH,Cl)_13_"
Bleasdaleite,Cu,5.5,"Ca_2_Cu^2+^_5_(Bi^3+^,Cu^2+^)(P^5+^O_4_)_4_(H_2_O,OH,Cl)_13_"
Bleasdaleite,H,5.055555555555561,"Ca_2_Cu^2+^_5_(Bi^3+^,Cu^2+^)(P^5+^O_4_)_4_(H_2_O,OH,Cl)_13_"
Bleasdaleite,O,19.61111111111111,"Ca_2_Cu^2+^_5_(Bi^3+^,Cu^2+^)(P^5+^O_4_)_4_(H_2_O,OH,Cl)_13_"
Bleasdaleite,P,4,"Ca_2_Cu^2+^_5_(Bi^3+^,Cu^2+^)(P^5+^O_4_)_4_(H_2_O,OH,Cl)_13_"
Blixite,Cl,4,Pb_8_O_5_(OH)_2_Cl_4_
Blixite,H,2,Pb_8_O_5_(OH)_2_Cl_4_
Blixite,O,7,Pb_8_O_5_(OH)_2_Cl_4_
Blixite,Pb,8,Pb_8_O_5_(OH)_2_Cl_4_
Blodite,H,8,Na_2_Mg(SO_4_)_2_·4H_2_O
Blodite,Mg,1,Na_2_Mg(SO_4_)_2_·4H_2_O
Blodite,Na,2,Na_2_Mg(SO_4_)_2_·4H_2_O
Blodite,O,12,Na_2_Mg(SO_4_)_2_·4H_2_O
Blodite,S,2,Na_2_Mg(SO_4_)_2_·4H_2_O
Bluelizardite,Cl,1,Na_7_(U^6+^O_2_)(S^6+^O_4_)_4_Cl^1-^·2H_2_O
Bluelizardite,H,4,Na_7_(U^6+^O_2_)(S^6+^O_4_)_4_Cl^1-^·2H_2_O
Bluelizardite,Na,7,Na_7_(U^6+^O_2_)(S^6+^O_4_)_4_Cl^1-^·2H_2_O
Bluelizardite,O,20,Na_7_(U^6+^O_2_)(S^6+^O_4_)_4_Cl^1-^·2H_2_O
Bluelizardite,S,4,Na_7_(U^6+^O_2_)(S^6+^O_4_)_4_Cl^1-^·2H_2_O
Bluelizardite,U,1,Na_7_(U^6+^O_2_)(S^6+^O_4_)_4_Cl^1-^·2H_2_O
Bluestreakite,H,28,K_4_Mg_2_(V^4+^_2_V^5+^_8_O_28_)·14H_2_O
Bluestreakite,K,4,K_4_Mg_2_(V^4+^_2_V^5+^_8_O_28_)·14H_2_O
Bluestreakite,Mg,2,K_4_Mg_2_(V^4+^_2_V^5+^_8_O_28_)·14H_2_O
Bluestreakite,O,42,K_4_Mg_2_(V^4+^_2_V^5+^_8_O_28_)·14H_2_O
Bluestreakite,V,10,K_4_Mg_2_(V^4+^_2_V^5+^_8_O_28_)·14H_2_O
Bobcookite,Al,1,NaAl(U^6+^O_2_)_2_(S^6+^O_4_)_4_·18H_2_O
Bobcookite,H,36,NaAl(U^6+^O_2_)_2_(S^6+^O_4_)_4_·18H_2_O
Bobcookite,Na,1,NaAl(U^6+^O_2_)_2_(S^6+^O_4_)_4_·18H_2_O
Bobcookite,O,38,NaAl(U^6+^O_2_)_2_(S^6+^O_4_)_4_·18H_2_O
Bobcookite,S,4,NaAl(U^6+^O_2_)_2_(S^6+^O_4_)_4_·18H_2_O
Bobcookite,U,2,NaAl(U^6+^O_2_)_2_(S^6+^O_4_)_4_·18H_2_O
Bobfergusonite,Al,1,[box]Na_2_Mn^2+^_5_Fe^3+^Al(PO_4_)_6_
Bobfergusonite,Fe,1,[box]Na_2_Mn^2+^_5_Fe^3+^Al(PO_4_)_6_
Bobfergusonite,Mn,5,[box]Na_2_Mn^2+^_5_Fe^3+^Al(PO_4_)_6_
Bobfergusonite,Na,2,[box]Na_2_Mn^2+^_5_Fe^3+^Al(PO_4_)_6_
Bobfergusonite,O,24,[box]Na_2_Mn^2+^_5_Fe^3+^Al(PO_4_)_6_
Bobfergusonite,P,6,[box]Na_2_Mn^2+^_5_Fe^3+^Al(PO_4_)_6_
Bobierrite,H,16,Mg_3_(PO_4_)_2_·8H_2_O
Bobierrite,Mg,3,Mg_3_(PO_4_)_2_·8H_2_O
Bobierrite,O,16,Mg_3_(PO_4_)_2_·8H_2_O
Bobierrite,P,2,Mg_3_(PO_4_)_2_·8H_2_O
Bobjonesite,H,6,V^4+^OSO_4_·3H_2_O
Bobjonesite,O,8,V^4+^OSO_4_·3H_2_O
Bobjonesite,S,1,V^4+^OSO_4_·3H_2_O
