mineral_name,element,count
Magnesioleydetite,Mg,1
Magnesioleydetite,O,21
Magnesioleydetite,S,2
Magnesioleydetite,U,1
Magnesioneptunite,Fe,1
Magnesioneptunite,K,1
Magnesioneptunite,Li,1
Magnesioneptunite,Mg,1
Magnesioneptunite,Na,2
Magnesioneptunite,O,24
Magnesioneptunite,Si,8
Magnesioneptunite,Ti,2
Magnesionigerite-6N6S,Al,3.666666666666659
Magnesionigerite-6N6S,Fe,2.66666666666666
Magnesionigerite-6N6S,H,1
Magnesionigerite-6N6S,Mg,0.999999999999999
Magnesionigerite-6N6S,O,16
Magnesionigerite-6N6S,Sn,2.66666666666666
Magnesionigerite-6N6S,Zn,0.999999999999999
Magnesiopascoite,Ca,2
Magnesiopascoite,H,32
Magnesiopascoite,Mg,1
Magnesiopascoite,O,44
Magnesiopascoite,V,10
Magnesiorowlandite-(Y),F,2
Magnesiorowlandite-(Y),Fe,0.5
Magnesiorowlandite-(Y),Mg,0.5
Magnesiorowlandite-(Y),O,14
Magnesiorowlandite-(Y),Si,4
Magnesiorowlandite-(Y),Y,4
Magnesiostaurolite,Al,9
Magnesiostaurolite,H,4
Magnesiostaurolite,Li,1.5
Magnesiostaurolite,Mg,11.5
Magnesiostaurolite,O,48
Magnesiostaurolite,Si,8
Magnesiotaaffeite-2N2S,Al,8
Magnesiotaaffeite-2N2S,Be,1
Magnesiotaaffeite-2N2S,Mg,3
Magnesiotaaffeite-2N2S,O,16
Magnesiotaaffeite-6N3S,Al,6
Magnesiotaaffeite-6N3S,Be,1
Magnesiotaaffeite-6N3S,Mg,2
Magnesiotaaffeite-6N3S,O,12
Magnesiovesuvianite,Al,11
Magnesiovesuvianite,Ca,19
Magnesiovesuvianite,H,9
Magnesiovesuvianite,Mg,2
Magnesiovesuvianite,O,78
Magnesiovesuvianite,Si,18
Magnesiozippeite,H,7
Magnesiozippeite,Mg,1
Magnesiozippeite,O,13.5
Magnesiozippeite,S,1
Magnesiozippeite,U,2
Magnesite,C,1
Magnesite,Mg,1
Magnesite,O,3
Magnetite,Fe,3
Magnetite,O,4
Magnetoplumbite,Fe,12
Magnetoplumbite,O,19
Magnetoplumbite,Pb,1
Magnolite,Hg,2
Magnolite,O,3
Magnolite,Te,1
Magnussonite,As,6
Magnussonite,Cl,1
Magnussonite,H,0.5
Magnussonite,Mn,10
Magnussonite,O,18.5
Mahnertite,As,2
Mahnertite,Ca,0.333333333333333
Mahnertite,Cl,1
Mahnertite,Cu,3
Mahnertite,H,10
Mahnertite,K,0.333333333333333
Mahnertite,Na,0.333333333333333
Mahnertite,O,13
Maikainite,Cu,10
Maikainite,Fe,3
Maikainite,Ge,3
Maikainite,Mo,1
Maikainite,S,16
Majakite,As,1
Majakite,Ni,1
Majakite,Pd,1
Majindeite,Mg,2
Majindeite,Mo,3
Majindeite,O,8
Majzlanite,Ca,1
Majzlanite,K,2
Majzlanite,Na,2
Majzlanite,O,16
Majzlanite,S,4
Majzlanite,Zn,1
Makarochkinite,Al,2
Makarochkinite,Be,2
Makarochkinite,Ca,4
Makarochkinite,Fe,10
Makarochkinite,O,40
Makarochkinite,Si,8
Makarochkinite,Ti,2
Makatite,H,10
Makatite,Na,2
Makatite,O,14
Makatite,Si,4
Makinenite,Ni,1
Makinenite,Se,1
Makovickyite,Ag,0.81
Makovickyite,Bi,5.35
Makovickyite,Cu,1.12
Makovickyite,Pb,0.27
Makovickyite,S,9
Malachite,C,1
Malachite,Cu,2
Malachite,H,2
Malachite,O,5
Malanite,Cu,1
Malanite,Ir,1
Malanite,Pt,1
Malanite,S,4
Malayaite,Ca,1
Malayaite,O,5
Malayaite,Si,1
Malayaite,Sn,1
Maldonite,Au,2
Maldonite,Bi,1
Maleevite,B,2
Maleevite,Ba,1
Maleevite,O,8
Maleevite,Si,2
Malhmoodite,Fe,1
Malhmoodite,H,8
Malhmoodite,O,12
Malhmoodite,P,2
Malhmoodite,Zr,1
Malinkoite,B,1
Malinkoite,Na,1
Malinkoite,O,4
Malinkoite,Si,1
Malladrite,F,6
Malladrite,Na,2
Malladrite,Si,1
Mallardite,H,14
Mallardite,Mn,1
Mallardite,O,11
Mallardite,S,1
Mallestigite,As,1
Mallestigite,H,12
Mallestigite,O,17
Mallestigite,Pb,3
Mallestigite,S,1
Mallestigite,Sb,1
Malyshevite,Bi,1
Malyshevite,Cu,1
Malyshevite,Pd,1
Malyshevite,S,3
Mambertiite,Bi,1
Mambertiite,H,1
Mambertiite,Mo,2.8
Mambertiite,O,9
Mammothite,Al,1
Mammothite,Cl,4
Mammothite,Cu,4
Mammothite,H,16
Mammothite,O,26
Mammothite,Pb,6
Mammothite,S,2
Mammothite,Sb,1
Manaevite-(Ce),Al,2
Manaevite-(Ce),Ca,13.66666666666666
Manaevite-(Ce),Ce,2.66666666666666
Manaevite-(Ce),Fe,4.66666666666666
Manaevite-(Ce),H,18.77777777777778
Manaevite-(Ce),Mg,3.66666666666666
Manaevite-(Ce),O,77.88888888888889
Manaevite-(Ce),Si,16
Manaevite-(Ce),Ti,2.66666666666666
Manaksite,K,1
Manaksite,Mn,1
Manaksite,Na,1
Manaksite,O,10
Manaksite,Si,4
Manandonite,Al,5
Manandonite,B,1
Manandonite,H,8
Manandonite,Li,2
Manandonite,O,18
Manandonite,Si,2
Mandarinoite,Fe,2
Mandarinoite,H,12
Mandarinoite,O,15
Mandarinoite,Se,3
Maneckiite,Ca,2
Maneckiite,Fe,3
Maneckiite,H,4
Maneckiite,Mg,1
Maneckiite,Mn,2
Maneckiite,Na,1
Maneckiite,O,26
Maneckiite,P,6
Manganarsite,As,2
Manganarsite,H,4
Manganarsite,Mn,3
Manganarsite,O,8
Manganbabingtonite,Ca,2
Manganbabingtonite,Fe,1
Manganbabingtonite,H,1
Manganbabingtonite,Mn,1
Manganbabingtonite,O,15
Manganbabingtonite,Si,5
Manganbelyankinite,H,18
Manganbelyankinite,Mn,1
Manganbelyankinite,Nb,2.5
Manganbelyankinite,O,21
Manganbelyankinite,Ti,2.5
Manganberzeliite,As,3
Manganberzeliite,Ca,2
Manganberzeliite,Mn,2
Manganberzeliite,Na,1
Manganberzeliite,O,12
Manganflurlite,Fe,1
Manganflurlite,H,20
Manganflurlite,Mn,3
Manganflurlite,O,23
Manganflurlite,P,3
Manganflurlite,Zn,1
Mangangordonite,Al,2
Mangangordonite,H,18
Mangangordonite,Mn,1
Mangangordonite,O,18
Mangangordonite,P,2
Manganhumite,H,2
Manganhumite,Mn,7
Manganhumite,O,14
Manganhumite,Si,3
Mangani-dellaventuraite,Li,1
Mangani-dellaventuraite,Mg,1
Mangani-dellaventuraite,Mn,2
Mangani-dellaventuraite,Na,3
Mangani-dellaventuraite,O,24
Mangani-dellaventuraite,Si,8
Mangani-dellaventuraite,Ti,1
Mangani-obertiite,Mg,3
Mangani-obertiite,Mn,1
Mangani-obertiite,Na,3
Mangani-obertiite,O,24
Mangani-obertiite,Si,8
Mangani-obertiite,Ti,1
Mangani-pargasite,Al,2
Mangani-pargasite,Ca,2
Mangani-pargasite,H,2
Mangani-pargasite,Mg,4
Mangani-pargasite,Mn,1
Mangani-pargasite,Na,1
Mangani-pargasite,O,24
Mangani-pargasite,Si,6
Manganiceladonite,H,2
Manganiceladonite,K,1
Manganiceladonite,Mg,1
Manganiceladonite,Mn,1
Manganiceladonite,O,12
Manganiceladonite,Si,4
Manganilvaite,Ca,1
Manganilvaite,Fe,2
Manganilvaite,H,1
Manganilvaite,Mn,1
Manganilvaite,O,9
Manganilvaite,Si,2
Manganite,H,1
Manganite,Mn,1
Manganite,O,2
Manganlotharmeyerite,As,2
Manganlotharmeyerite,Ca,1
Manganlotharmeyerite,H,2
Manganlotharmeyerite,Mn,2
Manganlotharmeyerite,O,10
Mangano-ferri-eckermannite,Fe,1
Mangano-ferri-eckermannite,H,2
Mangano-ferri-eckermannite,Mn,4
Mangano-ferri-eckermannite,Na,3
Mangano-ferri-eckermannite,O,24
Mangano-ferri-eckermannite,Si,8
Mangano-mangani-ungarettiite,Mn,5
Mangano-mangani-ungarettiite,Na,3
Mangano-mangani-ungarettiite,O,24
Mangano-mangani-ungarettiite,Si,8
Manganoblodite,H,8
Manganoblodite,Mn,1
Manganoblodite,Na,2
Manganoblodite,O,12
Manganoblodite,S,2
Manganochromite,Cr,2
Manganochromite,Mn,1
Manganochromite,O,4
Manganoeudialyte,Ca,6
Manganoeudialyte,Cl,1.5
Manganoeudialyte,H,3.75
Manganoeudialyte,Mn,3
Manganoeudialyte,Na,14
Manganoeudialyte,O,76.75
Manganoeudialyte,Si,26
Manganoeudialyte,Zr,3
Manganohornesite,As,2
Manganohornesite,H,16
Manganohornesite,Mn,3
Manganohornesite,O,16
Manganokhomyakovite,Ca,6
Manganokhomyakovite,Cl,1
Manganokhomyakovite,H,1.666666666666667
Manganokhomyakovite,Mn,3
Manganokhomyakovite,Na,12
Manganokhomyakovite,O,75.33333333333333
Manganokhomyakovite,Si,25
Manganokhomyakovite,Sr,3
Manganokhomyakovite,W,1
Manganokhomyakovite,Zr,3
Manganokukisvumite,H,8
Manganokukisvumite,Mn,1
Manganokukisvumite,Na,6
Manganokukisvumite,O,32
Manganokukisvumite,Si,8
Manganokukisvumite,Ti,4
Manganonaujakasite,Al,4
Manganonaujakasite,Mn,1
Manganonaujakasite,Na,6
Manganonaujakasite,O,26
Manganonaujakasite,Si,8
Manganoneptunite,K,1
Manganoneptunite,Li,1
Manganoneptunite,Mn,2
Manganoneptunite,Na,2
Manganoneptunite,O,24
Manganoneptunite,Si,8
Manganoneptunite,Ti,2
Manganonordite-(Ce),Ce,1
Manganonordite-(Ce),Mn,1
Manganonordite-(Ce),Na,3
Manganonordite-(Ce),O,17
Manganonordite-(Ce),Si,6
Manganonordite-(Ce),Sr,1
Manganoquadratite,Ag,1
Manganoquadratite,As,1
Manganoquadratite,Mn,1
Manganoquadratite,S,3
Manganosegelerite,Fe,1
Manganosegelerite,H,9
Manganosegelerite,Mn,2
Manganosegelerite,O,13
Manganosegelerite,P,2
Manganosite,Mn,1
Manganosite,O,1
Manganostibite,As,1
Manganostibite,Mn,7
Manganostibite,O,12
Manganostibite,Sb,1
Manganotychite,C,4
Manganotychite,Mn,2
Manganotychite,Na,6
Manganotychite,O,16
Manganotychite,S,1
Manganvesuvianite,Al,10
Manganvesuvianite,Ca,19
Manganvesuvianite,H,9
Manganvesuvianite,Mg,2
Manganvesuvianite,Mn,1
Manganvesuvianite,O,78
Manganvesuvianite,Si,18
Manitobaite,Al,8
Manitobaite,Mn,25
Manitobaite,Na,16
Manitobaite,O,120
Manitobaite,P,30
Manjiroite,Mn,8
Manjiroite,Na,1
Manjiroite,O,16
Mannardite,Ba,1
Mannardite,O,16
Mannardite,Ti,6
Mannardite,V,2
Mansfieldite,Al,1
Mansfieldite,As,1
Mansfieldite,H,4
Mansfieldite,O,6
Maoniupingite-(Ce),Ca,2
Maoniupingite-(Ce),Ce,2
Maoniupingite-(Ce),Fe,1.83333333333333
Maoniupingite-(Ce),Nb,1.33333333333333
Maoniupingite-(Ce),O,22
Maoniupingite-(Ce),Si,4
Maoniupingite-(Ce),Ti,1.83333333333333
Mapimite,As,3
Mapimite,Fe,3
Mapimite,H,24
Mapimite,O,26
Mapimite,Zn,2
Mapiquiroite,Fe,11
Mapiquiroite,O,38
Mapiquiroite,Pb,0.5
Mapiquiroite,Sr,0.5
Mapiquiroite,Ti,9
Mapiquiroite,U,0.5
Mapiquiroite,Y,0.5
Marathonite,Ge,9
Marathonite,Pd,25
Marcasite,Fe,1
Marcasite,S,2
Marecottite,H,58
Marecottite,Mg,3
Marecottite,O,68
Marecottite,S,4
Marecottite,U,8
Margaritasite,Cs,2
Margaritasite,H,2
Margaritasite,O,13
Margaritasite,U,2
Margaritasite,V,2
Margarite,Al,4
Margarite,Ca,1
Margarite,H,2
Margarite,O,12
Margarite,Si,2
Margarosanite,Ca,2
Margarosanite,O,9
Margarosanite,Pb,1
Margarosanite,Si,3
Marialite,Al,3
Marialite,Cl,1
Marialite,Na,4
Marialite,O,24
Marialite,Si,9
Marianoite,Ca,4
Marianoite,F,2
Marianoite,Na,2
Marianoite,Nb,1
Marianoite,O,16
Marianoite,Si,4
Marianoite,Zr,1
Maricite,Fe,1
Maricite,Na,1
Maricite,O,4
Maricite,P,1
Mariinskite,Be,1
Mariinskite,Cr,2
Mariinskite,O,4
Marinellite,Al,36
Marinellite,Ca,6
Marinellite,Cl,2
Marinellite,H,12
Marinellite,Na,42
Marinellite,O,182
Marinellite,S,8
Marinellite,Si,36
Markascherite,Cu,3
Markascherite,H,4
Markascherite,Mo,1
Markascherite,O,8
Markcooperite,O,8
Markcooperite,Pb,2
Markcooperite,Te,1
Markcooperite,U,1
Markeyite,C,13
Markeyite,Ca,9
Markeyite,H,56
Markeyite,O,75
Markeyite,U,4
Markhininite,Bi,1
Markhininite,O,8
Markhininite,S,2
Markhininite,Tl,1
Marklite,C,2
Marklite,Cu,5
Marklite,H,18
Marklite,O,18
Marokite,Ca,1
Marokite,Mn,2
Marokite,O,4
Marrite,Ag,1
Marrite,As,1
Marrite,Pb,1
Marrite,S,3
Marrucciite,Hg,3
Marrucciite,Pb,16
Marrucciite,S,46
Marrucciite,Sb,18
Marshite,Cu,1
Marshite,I,1
Marsturite,Ca,1
Marsturite,H,1
Marsturite,Mn,3
Marsturite,Na,1
Marsturite,O,15
Marsturite,Si,5
Marthozite,Cu,1
Marthozite,H,16
Marthozite,O,22
Marthozite,Se,2
Marthozite,U,3
Martinite,B,6.66666666666666
Martinite,Ca,10
Martinite,Cl,1
Martinite,F,2
Martinite,H,8.5
Martinite,Na,6
Martinite,O,42.5
Martinite,S,4.66666666666666
Martinite,Si,4.66666666666666
Martyite,H,6
Martyite,O,11
Martyite,V,2
Martyite,Zn,3
Marumoite,As,40
Marumoite,Pb,32
Marumoite,S,92
Mascagnite,H,8
Mascagnite,N,2
Mascagnite,O,4
Mascagnite,S,1
Maslovite,Bi,1
Maslovite,Pt,1
Maslovite,Te,1
Massicot,O,1
Massicot,Pb,1
Masutomilite,Al,2
Masutomilite,F,1
Masutomilite,H,0.5
Masutomilite,K,1
Masutomilite,Li,1
Masutomilite,Mn,1
Masutomilite,O,10.5
Masutomilite,Si,3
Masuyite,H,8
Masuyite,O,14
Masuyite,Pb,1
Masuyite,U,3
Mathesiusite,H,8
Mathesiusite,K,5
Mathesiusite,O,33
Mathesiusite,S,4
Mathesiusite,U,4
Mathesiusite,V,1
Mathewrogersite,Al,3
Mathewrogersite,Fe,1
Mathewrogersite,Ge,1
Mathewrogersite,H,3.5
Mathewrogersite,O,38.5
Mathewrogersite,Pb,7
Mathewrogersite,Si,12
Mathiasite,Ba,0.333333333333333
Mathiasite,Cr,5.99999999999999
Mathiasite,Fe,7.49999999999999
Mathiasite,K,0.333333333333333
Mathiasite,Mg,1
Mathiasite,O,38
Mathiasite,Sr,0.333333333333333
Mathiasite,Ti,5.99999999999999
Mathiasite,Zr,0.5
Matildite,Ag,1
Matildite,Bi,1
Matildite,S,2
Matlockite,Cl,1
Matlockite,F,1
Matlockite,Pb,1
Mattagamite,Co,1
Mattagamite,Te,2
Matteuccite,H,3
Matteuccite,Na,1
Matteuccite,O,5
Matteuccite,S,1
Mattheddleite,Cl,1
Mattheddleite,O,8
Mattheddleite,Pb,5
Mattheddleite,S,1
Mattheddleite,Si,1
Matulaite,Al,7
Matulaite,Fe,1
Matulaite,H,42
Matulaite,O,48
Matulaite,P,6
Maucherite,As,8
Maucherite,Ni,11
Mawbyite,As,2
Mawbyite,Fe,2
Mawbyite,H,2
Mawbyite,O,10
Mawbyite,Pb,1
Mawsonite,Cu,6
Mawsonite,Fe,2
Mawsonite,S,8
Mawsonite,Sn,1
Maxwellite,As,1
Maxwellite,F,1
Maxwellite,Fe,1
Maxwellite,Na,1
Maxwellite,O,4
Mayingite,Bi,1
Mayingite,Ir,1
Mayingite,Te,1
Mazzettiite,Ag,3
Mazzettiite,Hg,1
Mazzettiite,Pb,1
Mazzettiite,Sb,1
Mazzettiite,Te,5
Mazzite-Na,Al,8
Mazzite-Na,H,60
Mazzite-Na,Na,8
Mazzite-Na,O,102
Mazzite-Na,Si,28
Mbobomkulite,Al,4
Mbobomkulite,Cu,0.5
Mbobomkulite,H,18
Mbobomkulite,N,0.25
Mbobomkulite,Ni,0.5
Mbobomkulite,O,16.55
Mbobomkulite,S,0.2
Mcallisterite,B,12
Mcallisterite,H,30
Mcallisterite,Mg,2
Mcallisterite,O,35
Mcalpineite,Cu,3
Mcalpineite,O,6
Mcalpineite,Te,1
Mcauslanite,Al,2
Mcauslanite,F,1
Mcauslanite,Fe,3
Mcauslanite,H,37
Mcauslanite,O,34
Mcauslanite,P,4
Mcbirneyite,Cu,3
Mcbirneyite,O,8
Mcbirneyite,V,2
Mcconnellite,Cr,1
Mcconnellite,Cu,1
Mcconnellite,O,2
Mccrillisite,Be,0.5
Mccrillisite,Cs,1
Mccrillisite,H,3
Mccrillisite,Li,0.5
Mccrillisite,Na,1
Mccrillisite,O,17.5
Mccrillisite,P,4
Mccrillisite,Zr,2
Mcgillite,Cl,2
Mcgillite,H,8
Mcgillite,Mn,8
Mcgillite,O,23
Mcgillite,Si,6
Mcgovernite,Al,10.5
Mcgovernite,As,10
Mcgovernite,Fe,10.5
Mcgovernite,H,42
Mcgovernite,Mg,10.5
Mcgovernite,Mn,10.5
Mcgovernite,O,96
Mcgovernite,Si,4
Mcgovernite,Zn,3
Mcguinnessite,C,1
Mcguinnessite,Cu,1
Mcguinnessite,H,2
Mcguinnessite,Mg,1
Mcguinnessite,O,5
Mckelveyite-(Y),Ba,3
Mckelveyite-(Y),C,6
Mckelveyite-(Y),Ca,0.5
Mckelveyite-(Y),H,6
Mckelveyite-(Y),Na,1
Mckelveyite-(Y),O,21
Mckelveyite-(Y),U,0.5
Mckelveyite-(Y),Y,1
Mckinstryite,Ag,5
Mckinstryite,Cu,3
Mckinstryite,S,4
Mcnearite,As,5
Mcnearite,Ca,5
Mcnearite,H,12
Mcnearite,Na,1
Mcnearite,O,24
Medaite,H,1
Medaite,Mn,6
Medaite,O,19
Medaite,Si,5
Medaite,V,1
Medenbachite,As,2
Medenbachite,Bi,2
Medenbachite,Cu,1
Medenbachite,Fe,1
Medenbachite,H,3
Medenbachite,O,12
Megacyclite,H,47
Megacyclite,K,1
Megacyclite,Na,8
Megacyclite,O,46
Megacyclite,Si,9
Megakalsilite,Al,1
Megakalsilite,K,1
Megakalsilite,O,4
Megakalsilite,Si,1
Megawite,Ca,1
Megawite,O,3
Megawite,Sn,1
Meieranite,Mg,1
Meieranite,Na,2
Meieranite,O,17
Meieranite,Si,6
Meieranite,Sr,3
Meionite,Al,6
Meionite,C,1
Meionite,Ca,4
Meionite,O,27
Meionite,Si,6
Meisserite,H,3
Meisserite,Na,5
Meisserite,O,19
Meisserite,S,4
Meisserite,U,1
Meitnerite,H,9
Meitnerite,N,1
Meitnerite,O,9
Meitnerite,S,1
Meitnerite,U,1
Meixnerite,Al,2
Meixnerite,H,26
Meixnerite,Mg,6
Meixnerite,O,22
Melanarsite,As,4
Melanarsite,Cu,7
Melanarsite,Fe,1
Melanarsite,K,3
Melanarsite,O,20
Melanocerite-(Ce),B,0.3
Melanocerite-(Ce),Ce,5
Melanocerite-(Ce),H,0.25
Melanocerite-(Ce),O,3.15
Melanocerite-(Ce),Si,0.3
Melanophlogite,C,2
Melanophlogite,H,17
Melanophlogite,O,97
Melanophlogite,Si,46
Melanotekite,Fe,2
Melanotekite,O,9
Melanotekite,Pb,2
Melanotekite,Si,2
Melanothallite,Cl,2
Melanothallite,Cu,2
Melanothallite,O,1
Melanovanadite,Ca,1
Melanovanadite,H,10
Melanovanadite,O,15
Melanovanadite,V,4
Melanterite,Fe,1
Melanterite,H,14
Melanterite,O,11
Melanterite,S,1
Melcherite,Ba,2
Melcherite,H,12
Melcherite,Mg,1
Melcherite,Na,2
Melcherite,Nb,6
Melcherite,O,25
Meliphanite,Al,1
Meliphanite,Be,4
Meliphanite,Ca,6
Meliphanite,F,2
Meliphanite,Na,2
Meliphanite,O,26
Meliphanite,Si,7
Melkovite,Ca,1
Melkovite,Fe,2
Melkovite,H,28
Melkovite,Mo,5
Melkovite,O,38
Melkovite,P,2
Mellite,Al,2
Mellite,C,12
Mellite,H,32
Mellite,O,28
Mellizinkalite,Cl,7
Mellizinkalite,K,3
Mellizinkalite,Zn,2
Melonite,Ni,1
Melonite,Te,2
Melonjosephite,Ca,1
Melonjosephite,Fe,2
Melonjosephite,H,1
Melonjosephite,O,9
Melonjosephite,P,2
Menchettiite,Ag,2
Menchettiite,As,4
Menchettiite,Mn,3
Menchettiite,Pb,5
Menchettiite,S,24
Menchettiite,Sb,6
Mendeleevite-(Ce),Ca,9.99999999999999
Mendeleevite-(Ce),Ce,9.99999999999999
Mendeleevite-(Ce),Cs,6
Mendeleevite-(Ce),F,11.6666666666667
Mendeleevite-(Ce),H,13.61111111111111
Mendeleevite-(Ce),O,184.72222222222223
Mendeleevite-(Ce),REE,9.99999999999999
Mendeleevite-(Ce),Si,70
Mendeleevite-(Nd),Ca,9.99999999999999
Mendeleevite-(Nd),Cs,6
Mendeleevite-(Nd),F,11.6666666666667
Mendeleevite-(Nd),H,13.61111111111111
Mendeleevite-(Nd),Nd,9.99999999999999
Mendeleevite-(Nd),O,184.72222222222223
Mendeleevite-(Nd),REE,9.99999999999999
Mendeleevite-(Nd),Si,70
Mendigite,Ca,1
Mendigite,Mn,5
Mendigite,O,18
Mendigite,Si,6
Mendipite,Cl,2
Mendipite,O,2
Mendipite,Pb,3
Mendozavilite-KCa,Ca,1
Mendozavilite-KCa,Fe,3
Mendozavilite-KCa,H,45
Mendozavilite-KCa,K,2
Mendozavilite-KCa,Mo,8
Mendozavilite-KCa,O,58
Mendozavilite-KCa,P,2
Mendozavilite-NaCu,Cu,1
Mendozavilite-NaCu,Fe,3
Mendozavilite-NaCu,H,45
Mendozavilite-NaCu,Mo,8
Mendozavilite-NaCu,Na,2
Mendozavilite-NaCu,O,58
Mendozavilite-NaCu,P,2
Mendozavilite-NaFe,Fe,4
Mendozavilite-NaFe,H,44
Mendozavilite-NaFe,Mo,8
Mendozavilite-NaFe,Na,2
Mendozavilite-NaFe,O,58
Mendozavilite-NaFe,P,2
Mendozite,Al,1
Mendozite,H,22
Mendozite,Na,1
Mendozite,O,19
Mendozite,S,2
Meneghinite,Cu,1
Meneghinite,Pb,13
Meneghinite,S,24
Meneghinite,Sb,7
Menezesite,Ba,3
Menezesite,H,24
Menezesite,Mg,1
Menezesite,Nb,12
Menezesite,O,54
Menezesite,Zr,4
Mengxianminite,Al,8
Mengxianminite,B,2
Mengxianminite,Be,2
Mengxianminite,Ca,2
Mengxianminite,Mg,3
Mengxianminite,O,26
Mengxianminite,Sn,2
Meniaylovite,Al,1
Meniaylovite,Ca,4
Meniaylovite,F,13
Meniaylovite,H,24
Meniaylovite,O,16
Meniaylovite,Si,2
Menshikovite,As,3
Menshikovite,Ni,2
Menshikovite,Pd,3
Menzerite-(Y),Ca,1
Menzerite-(Y),Mg,2
Menzerite-(Y),O,12
Menzerite-(Y),Si,3
Menzerite-(Y),Y,2
Mercury,Hg,1
Mereheadite,B,2
Mereheadite,C,1
Mereheadite,Cl,25
Mereheadite,H,13
Mereheadite,O,46
Mereheadite,Pb,47
Mereiterite,Fe,1
Mereiterite,H,8
Mereiterite,K,2
Mereiterite,O,12
Mereiterite,S,2
Merelaniite,Mo,4
Merelaniite,Pb,4
Merelaniite,S,15
Merelaniite,Sb,1
Merelaniite,V,1
Merenskyite,Pd,1
Merenskyite,Te,2
Meridianiite,H,22
Meridianiite,Mg,1
Meridianiite,O,15
Meridianiite,S,1
Merlinoite,Al,9
Merlinoite,Ca,2
Merlinoite,H,48
Merlinoite,K,5
Merlinoite,O,88
Merlinoite,Si,23
Merrihueite,Fe,2.5
Merrihueite,K,1
Merrihueite,Mg,2.5
Merrihueite,Na,1
Merrihueite,O,30
Merrihueite,Si,12
Merrillite,Ca,9
Merrillite,Mg,1
Merrillite,Na,1
Merrillite,O,28
Merrillite,P,7
Mertieite-II,As,0.5
Mertieite-II,Pd,8
Mertieite-II,Sb,2.5
Merwinite,Ca,3
Merwinite,Mg,1
Merwinite,O,8
Merwinite,Si,2
Mesaite,Ca,1
Mesaite,H,24
Mesaite,Mn,5
Mesaite,O,33
Mesaite,V,6
Mesolite,Al,6
Mesolite,Ca,2
Mesolite,H,16
Mesolite,Na,2
Mesolite,O,38
Mesolite,Si,9
Messelite,Ca,2
Messelite,Fe,1
Messelite,H,4
Messelite,O,10
Messelite,P,2
Meta-aluminite,Al,2
Meta-aluminite,H,14
Meta-aluminite,O,13
Meta-aluminite,S,1
Meta-ankoleite,H,6
Meta-ankoleite,K,1
Meta-ankoleite,O,9
Meta-ankoleite,P,1
Meta-ankoleite,U,1
Meta-autunite,Ca,1
Meta-autunite,H,12
Meta-autunite,O,18
Meta-autunite,P,2
Meta-autunite,U,2
Metaborite,B,1
Metaborite,H,1
Metaborite,O,2
Metacalciouranoite,Ba,0.333333333333333
Metacalciouranoite,Ca,0.333333333333333
Metacalciouranoite,H,4
Metacalciouranoite,Na,0.333333333333333
Metacalciouranoite,O,9
Metacalciouranoite,U,2
Metacinnabar,Hg,1
Metacinnabar,S,1
Metadelrioite,Ca,1
Metadelrioite,H,2
Metadelrioite,O,8
Metadelrioite,Sr,1
Metadelrioite,V,2
Metaheinrichite,As,2
Metaheinrichite,Ba,1
Metaheinrichite,H,16
Metaheinrichite,O,20
Metaheinrichite,U,2
Metahewettite,Ca,1
Metahewettite,H,6
Metahewettite,O,19
Metahewettite,V,6
Metahohmannite,Fe,2
Metahohmannite,H,8
Metahohmannite,O,13
Metahohmannite,S,2
Metakahlerite,As,2
Metakahlerite,Fe,1
Metakahlerite,H,16
Metakahlerite,O,20
Metakahlerite,U,2
Metakirchheimerite,As,2
Metakirchheimerite,Co,1
Metakirchheimerite,H,16
Metakirchheimerite,O,20
Metakirchheimerite,U,2
Metakottigite,As,2
Metakottigite,Fe,1.5
Metakottigite,H,4.66666666666667
Metakottigite,O,11.33333333333334
Metakottigite,Zn,1.5
Metalodevite,As,2
Metalodevite,H,20
Metalodevite,O,22
Metalodevite,U,2
Metalodevite,Zn,1
Metamunirite,Na,1
Metamunirite,O,3
Metamunirite,V,1
Metanatroautunite,H,6
Metanatroautunite,Na,1
Metanatroautunite,O,9
Metanatroautunite,P,1
Metanatroautunite,U,1
Metanovacekite,As,2
Metanovacekite,H,16
Metanovacekite,Mg,1
Metanovacekite,O,20
Metanovacekite,U,2
Metarauchite,As,2
Metarauchite,H,16
Metarauchite,Ni,1
Metarauchite,O,20
Metarauchite,U,2
Metarossite,Ca,1
Metarossite,H,4
Metarossite,O,8
Metarossite,V,2
Metasaleeite,H,16
Metasaleeite,Mg,1
Metasaleeite,O,20
Metasaleeite,P,2
Metasaleeite,U,2
Metaschoderite,Al,1
Metaschoderite,H,6
Metaschoderite,O,7
Metaschoderite,P,1
Metaschoepite,H,32
Metaschoepite,O,40
Metaschoepite,U,8
Metasideronatrite,Fe,1
Metasideronatrite,H,3
Metasideronatrite,Na,2
Metasideronatrite,O,10
Metasideronatrite,S,2
Metastibnite,S,3
Metastibnite,Sb,2
Metastudtite,H,4
Metastudtite,O,6
Metastudtite,U,1
Metaswitzerite,H,8
Metaswitzerite,Mn,3
Metaswitzerite,O,12
Metaswitzerite,P,2
Metatamboite,Fe,3
Metatamboite,H,9
Metatamboite,O,20
Metatamboite,S,1
Metatamboite,Te,4
Metathenardite,Na,2
Metathenardite,O,4
Metathenardite,S,1
Metatorbernite,Cu,1
Metatorbernite,H,16
Metatorbernite,O,20
